il,truth,pred,fold,n_records
CCCC[N+]1(C)CCCC1|N#C[N-]C#N,0.9270328283309937,0.254787802696228,0,58
CCCC[N+]1(C)CCCC1|N#C[N-]C#N,0.9274284839630127,0.254787802696228,0,58
CCCC[N+]1(C)CCCC1|N#C[N-]C#N,0.9278239607810974,0.254787802696228,0,58
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-12.206072807312012,-9.753809928894043,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.122363090515137,-9.753809928894043,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-9.753809928894043,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.326873779296875,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.986868858337402,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.68001651763916,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-11.417614936828613,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-12.023751258850098,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-12.716897964477539,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-8.915031433105469,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.33853816986084,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.929406642913818,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-8.421882629394531,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-8.947976112365723,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.45880126953125,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.008848190307617,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.596634864807129,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-11.176453590393066,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-11.736068725585938,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-12.429216384887695,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.122363090515137,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-7.937089443206787,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-4.509860038757324,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.11599588394165,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.599422454833984,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-6.119297981262207,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-6.64539098739624,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.236259460449219,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.79935359954834,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-8.421882629394531,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.028018951416016,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.625855445861816,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.260162353515625,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.925138473510742,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-11.6182861328125,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-12.206072807312012,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.122363090515137,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-5.636923789978027,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.6882476806640625,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.1700856685638428,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.6888794898986816,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-4.199705123901367,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-4.74443244934082,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.2983174324035645,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.843044757843018,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-6.377127170562744,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.002066135406494,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.600902557373047,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-8.21708869934082,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-8.873867988586426,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-9.484777450561523,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-10.177924156188965,-3.1882591247558594,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.3862943649291992,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.7719568014144897,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.3025851249694824,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.733367919921875,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.2701690196990967,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.772261142730713,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-4.342805862426758,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-4.853631496429443,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.403677940368652,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-5.952243804931641,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-6.571282863616943,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.143477439880371,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-7.751725196838379,-1.160576581954956,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.21072103083133698,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.5108256340026855,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.8209805488586426,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.1711829900741577,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.56064772605896,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.9661128520965576,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.3227877616882324,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.7181005477905273,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.146555185317993,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-3.5755507946014404,-0.0339207649230957,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,0.40546509623527527,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,0.09531018137931824,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.13926206529140472,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.3856624662876129,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-0.6931471824645996,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.021651268005371,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.3470736742019653,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-1.7147984504699707,0.5772470235824585,0,120
CCCCCCn1cc[n+](C)c1|N#C[C-](C#N)C#N,-2.1202635765075684,0.5772470235824585,0,120
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.9120497107505798,-1.0933789014816284,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8734707236289978,-1.0475945472717285,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8333292007446289,-1.0005476474761963,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.7929674983024597,-0.9538975358009338,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.7558740377426147,-0.9072473049163818,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.718259871006012,-0.8607776165008545,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6816139221191406,-0.816521167755127,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6455005407333374,-0.7724350094795227,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6104618310928345,-0.7284550070762634,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.5762534141540527,-0.6868947744369507,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.5426603555679321,-0.6480737924575806,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.5083287358283997,-0.6102334260940552,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.47497597336769104,-0.5723930597305298,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.44176608324050903,-0.5352509021759033,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.40992504358291626,-0.5000962018966675,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.3799435794353485,-0.4666541814804077,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.34870678186416626,-0.43547654151916504,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.31608155369758606,-0.4045068025588989,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.28568407893180847,-0.3750135898590088,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.25786441564559937,-0.3457263708114624,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.22878442704677582,-0.3164396286010742,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.19893886148929596,-0.28715240955352783,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.1719752699136734,-0.25786542892456055,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.14398585259914398,-0.2285783290863037,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.11541084945201874,-0.1994340419769287,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.0822952464222908,-0.17406392097473145,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.05234647914767265,-0.15082740783691406,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.01714615896344185,-0.12846648693084717,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.007968169637024403,-0.10715687274932861,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.03922071307897568,-0.08622908592224121,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.07232066243886948,-0.06699275970458984,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.09984533488750458,-0.04844772815704346,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.12663264572620392,-0.030634403228759766,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1595645695924759,-0.013610482215881348,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.19062036275863647,0.003414154052734375,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2167229801416397,0.020438432693481445,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.24294617772102356,0.037462711334228516,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.27002713084220886,0.05382049083709717,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2956502437591553,0.07014274597167969,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.3213585913181305,0.08676207065582275,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.34571510553359985,0.10338151454925537,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.3701832890510559,0.12000107765197754,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.39474114775657654,0.13573265075683594,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.418710321187973,0.1510159969329834,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.4414755403995514,0.16629910469055176,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.46499109268188477,0.18158257007598877,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.48858001828193665,0.19686591625213623,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.511025607585907,0.2121492624282837,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.533565104007721,0.22735881805419922,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5561813116073608,0.2421431541442871,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5788580179214478,0.25692784786224365,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5982869267463684,0.27171218395233154,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.6205765008926392,0.286496639251709,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.641327440738678,0.3016284704208374,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.6611403822898865,0.31710171699523926,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.6815805435180664,0.33184731006622314,0,337
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-10.925138473510742,-9.523751258850098,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-11.736068725585938,-9.523751258850098,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-12.716897964477539,-9.523751258850098,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-9.523751258850098,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-10.177924156188965,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-10.98229694366455,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-11.6182861328125,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-12.429216384887695,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-13.122363090515137,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-8.526937484741211,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-7.875339508056641,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-8.622553825378418,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-9.421061515808105,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-10.349774360656738,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-11.33060359954834,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-12.429216384887695,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-7.329955577850342,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-3.411247730255127,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-4.422848701477051,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-5.02068567276001,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-5.599422454833984,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-6.165817737579346,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-6.812445163726807,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-7.452482223510742,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-8.254828453063965,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-8.947976112365723,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-9.641122817993164,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-10.381523132324219,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-11.176453590393066,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-12.023751258850098,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-12.716897964477539,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-13.815510749816895,-4.8299560546875,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-1.6094379425048828,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-2.0402207374572754,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-2.488914728164673,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-2.9759297370910645,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-3.4737679958343506,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-4.017383575439453,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-4.605170249938965,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-5.203007221221924,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-5.843044757843018,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-6.571282863616943,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-7.236259460449219,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|N#C[C-](C#N)C#N,-7.986565113067627,-2.378596782684326,0,86
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.137070655822754,-2.6360487937927246,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.128631830215454,-2.6360487937927246,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.1202635765075684,-2.6178078651428223,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8451602458953857,-2.23944091796875,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8388510942459106,-2.23944091796875,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8451602458953857,-2.238680362701416,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5896352529525757,-1.8826234340667725,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5847452878952026,-1.8826234340667725,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5750365257263184,-1.8826234340667725,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.3470736742019653,-1.5895806550979614,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.3318061828613281,-1.5895806550979614,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.3509272336959839,-1.5890116691589355,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1301029920578003,-1.3320037126541138,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1116975545883179,-1.3320037126541138,0,337
CCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.9314043521881104,-1.0933789014816284,0,337
